species_scientific_name,species_common_name,taxonomic_group,family,latitude,longitude,country,state_province,event_date,year,month,data_source,observation_type,occurrence_id,india_role,migration_season,location_type,seasonal_density,priority_group,iucn_red_list_status
Grus grus,Common Crane,Aves,Gruidae,23.137913,71.76892,India,Gujarat,2024-01-12,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5298931181,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.133139,72.40304,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5299026286,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.144817,72.40114,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5299292933,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.523685,70.14224,India,Gujarat,2024-01-11,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5299434044,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.224106,71.62846,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5299487017,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.137913,71.76892,India,Gujarat,2024-01-16,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5299807541,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.137913,71.76892,India,Gujarat,2024-01-14,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5299850592,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.384413,71.32759,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5299949507,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.823542,72.059204,India,Gujarat,2024-01-08,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5300044106,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,20.795923,70.5657,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5300189787,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.15182,71.39425,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5300232282,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.786192,69.433655,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5300478439,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.140472,72.39285,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5300996468,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.14021,72.39225,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5300996556,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.315258,68.94924,India,Gujarat,2024-01-20,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5301069889,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.844633,72.018166,India,Gujarat,2024-01-24,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5301644870,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.582695,70.1908,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5301696144,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.510197,73.04121,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5301962538,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.294086,71.29746,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5302315999,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,28.484186,76.925285,India,Haryana,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5303112698,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.020699,71.65828,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5303112988,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.502857,69.9688,India,Gujarat,2024-01-20,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5303238805,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.785282,72.00611,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5304144728,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.587114,69.2488,India,Gujarat,2024-01-01,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5304655547,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.587114,69.2488,India,Gujarat,2024-01-06,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5305099939,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.363697,69.78024,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5305787890,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.891075,72.074455,India,Gujarat,2024-01-03,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5306037515,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.15211,71.31857,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5306212717,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.8211,72.1186,India,Gujarat,2024-01-08,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5306821789,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.531862,70.17371,India,Gujarat,2024-01-09,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5306873015,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.885,70.619,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5307274746,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,26.651253,92.721924,India,Assam,2024-01-19,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5307313726,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,18.643578,76.598206,India,Maharashtra,2024-01-20,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5307721401,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.580193,69.48612,India,Gujarat,2024-01-08,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5307841148,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.133139,72.40304,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5308547134,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,27.796604,74.43263,India,Rajasthan,2024-01-03,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5308630312,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.637299,69.61822,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5308788719,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.597898,69.230865,India,Gujarat,2024-01-12,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5308873600,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.829786,72.09826,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5309147025,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.137913,71.76892,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5309147027,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.394499,71.1072,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5310016854,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.819305,72.04364,India,Gujarat,2024-01-15,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5310446472,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,20.00796,74.10402,India,Maharashtra,2024-01-17,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5310606361,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.207588,71.739006,India,Gujarat,2024-01-24,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5311036943,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.786192,69.433655,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5311547970,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.133139,72.40304,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5311687541,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.250257,71.69395,India,Gujarat,2024-01-15,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5311945783,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.347723,71.60848,India,Gujarat,2024-01-15,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5312031793,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.50187,71.43569,India,Gujarat,2024-01-03,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5312122013,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.26019,68.823715,India,Gujarat,2024-01-20,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5312297233,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.133139,72.40304,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5312785532,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.523685,70.14224,India,Gujarat,2024-01-19,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5312838111,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.137913,71.76892,India,Gujarat,2024-01-16,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5312945487,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.646156,70.74076,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5313411974,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.913887,71.971466,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5314129766,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.82816,72.05756,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5314470538,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.072046,71.79241,India,Gujarat,2024-01-01,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5314539689,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.127007,71.71312,India,Gujarat,2024-01-13,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5314632238,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.29616,71.11643,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5315632234,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.582237,69.31515,India,Gujarat,2024-01-17,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5316518993,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.066435,71.293,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5316591798,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.827286,72.05689,India,Gujarat,2024-01-29,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5317268463,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.159533,71.71326,India,Gujarat,2024-01-14,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5317580044,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,27.294653,70.501945,India,Rajasthan,2024-01-06,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5317636081,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.634277,69.65134,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5317731602,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.727919,71.12501,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5317832078,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.429857,71.11461,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5318898747,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.179348,71.05938,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5319271538,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.587114,69.2488,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5319432399,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.61202,74.10705,India,Rajasthan,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5319585988,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.387823,69.90322,India,Gujarat,2024-01-13,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5319682411,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.829357,71.97767,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5319908642,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.727919,71.12501,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5319974594,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.907759,70.507286,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5320198633,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.602846,70.20099,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5320310823,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,28.47684,76.92043,India,Haryana,2024-01-11,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5320407110,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.582237,69.31515,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5320669018,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.23627,71.51511,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5320671878,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,20.859692,71.3203,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5320672074,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.587845,69.39942,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5321015185,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.56288,69.639244,India,Gujarat,2024-01-08,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5321231548,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.831617,72.1158,India,Gujarat,2024-01-09,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5321495120,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.343596,71.64451,India,Gujarat,2024-01-23,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5322338582,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.587114,69.2488,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5322619001,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.94464,69.60036,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5322673678,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.137913,71.76892,India,Gujarat,2024-01-14,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5322820694,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.133139,72.40304,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5322949481,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.637299,69.61822,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5323156540,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,20.00796,74.10402,India,Maharashtra,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5323623048,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.582237,69.31515,India,Gujarat,2024-01-17,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5323743332,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.239145,69.81551,India,Gujarat,2024-01-22,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5323975426,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.224106,71.62846,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5324066820,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.885,70.619,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5324067082,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.523685,70.14224,India,Gujarat,2024-01-30,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5324982510,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.438314,69.923645,India,Gujarat,2024-01-24,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5325145134,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.587845,69.39942,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5325235685,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.986256,71.936195,India,Gujarat,2024-01-09,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5325680877,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.140564,72.392845,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5325776418,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.508738,73.03846,India,Gujarat,2024-01-02,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5326353442,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.626762,74.112656,India,Rajasthan,2024-01-11,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5327138220,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.46991,70.95687,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5327150335,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.60145,74.10872,India,Rajasthan,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5327413196,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.61202,74.10705,India,Rajasthan,2024-01-04,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5327743194,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.159533,71.71326,India,Gujarat,2024-01-10,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5328245305,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.326546,70.91884,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5328359421,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.785282,72.00611,India,Gujarat,2024-01-24,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5328546594,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,20.767736,70.81601,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5329138958,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.823542,72.059204,India,Gujarat,2024-01-14,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5329200351,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.829786,72.09826,India,Gujarat,2024-01-22,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5329200607,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,26.663406,92.72057,India,Assam,2024-01-19,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5329310306,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.582237,69.31515,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5330705526,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,27.03552,71.58304,India,Rajasthan,2024-01-06,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5330761630,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.097847,71.160034,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5330877464,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.29616,71.11643,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5331043548,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.023119,72.42498,India,Gujarat,2024-01-09,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5331488622,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.536085,69.711494,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5331683969,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.280458,71.66691,India,Gujarat,2024-01-18,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5332215916,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.616547,69.38553,India,Gujarat,2024-01-18,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5332288526,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.760849,70.819405,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5332325462,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.86647,72.07303,India,Gujarat,2024-01-29,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5332637027,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.587114,69.2488,India,Gujarat,2024-01-01,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5333197488,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.572954,69.27016,India,Gujarat,2024-01-01,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5333233316,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.923176,71.45541,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5333274554,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.1403,72.38652,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5334055632,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.580193,69.48612,India,Gujarat,2024-01-08,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5334061896,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,26.918633,75.048225,India,Rajasthan,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5334326811,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.523685,70.14224,India,Gujarat,2024-01-09,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5334534076,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.910952,72.01629,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5334797906,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.137423,72.41889,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5334814001,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.408104,69.97436,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5335000700,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.572407,69.26486,India,Gujarat,2024-01-01,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5335002671,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.009132,71.64945,India,Gujarat,2024-01-10,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5335359727,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.334627,71.529915,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5335401826,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.845217,72.01788,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5336423207,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.823542,72.059204,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5337395270,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.42105,72.68336,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5337495339,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.61207,72.70757,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5337608914,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.052404,72.02836,India,Gujarat,2024-01-18,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5337631456,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.141151,72.40734,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5337668433,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.052404,72.02836,India,Gujarat,2024-01-29,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5337803190,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.137913,71.76892,India,Gujarat,2024-01-31,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5337926631,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.343596,71.64451,India,Gujarat,2024-01-06,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5338154979,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.582237,69.31515,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5338168105,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.811972,72.024734,India,Gujarat,2024-01-14,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5338390350,,,,,,LC/Not Evaluated
