grid_id,lon,lat,obs_density,species_richness,threat_mean,migration_ratio
11_18,-4.4179871163127515,13.02006082517893,0.0,0.0,0.0,0.0
11_19,-4.417987116312751,13.457277547319572,0.0,0.0,0.0,0.0
11_20,-4.4179871163127515,13.893697385198115,9.0,3.0,3.0,0.6666666666666666
11_21,-4.4179871163127515,14.329296518478156,150.0,3.0,1.5714285714285714,0.47333333333333333
11_22,-4.417987116312751,14.764051361521817,73.0,2.0,1.0,0.2191780821917808
11_23,-4.4179871163127515,15.197938569015752,2.0,1.0,0.0,0.0
11_24,-4.4179871163127515,15.630935041436377,0.0,0.0,0.0,0.0
11_25,-4.417987116312751,16.063017930351986,3.0,1.0,0.0,0.6666666666666666
11_26,-4.4179871163127515,16.494164643559408,4.0,1.0,0.0,0.5
11_27,-4.4179871163127515,16.924352850053154,28.0,1.0,0.0,0.4642857142857143
11_28,-4.4179871163127515,17.353560484825216,91.0,1.0,1.0,0.3516483516483517
11_29,-4.417987116312752,17.781765753493815,4.0,1.0,0.0,0.5
11_30,-4.417987116312752,18.208947136759583,18.0,1.0,0.0,0.05555555555555555
11_31,-4.4179871163127515,18.63508339468794,17.0,1.0,0.0,0.5882352941176471
11_32,-4.4179871163127515,19.06015357081654,10.0,1.0,0.0,0.3
11_33,-4.4179871163127515,19.484136996086804,0.0,0.0,0.0,0.0
11_34,-4.4179871163127515,19.907013292599004,2.0,1.0,0.0,0.0
11_35,-4.4179871163127515,20.328762377190067,0.0,0.0,0.0,0.0
11_36,-4.4179871163127515,20.74936446483403,5.0,1.0,0.0,0.2
11_37,-4.4179871163127515,21.168800071864805,2.0,1.0,0.0,0.5
11_38,-4.4179871163127515,21.587050019021287,0.0,0.0,0.0,0.0
11_39,-4.417987116312752,22.004095434314966,0.0,0.0,0.0,0.0
11_40,-4.4179871163127515,22.419917755720505,0.0,0.0,0.0,0.0
11_41,-4.417987116312752,22.834498733689607,0.0,0.0,0.0,0.0
11_42,-4.4179871163127515,23.24782043348904,0.0,0.0,0.0,0.0
11_43,-4.417987116312751,23.65986523736355,11.0,1.0,1.0,0.45454545454545453
11_44,-4.4179871163127515,24.07061584652468,3.0,1.0,0.0,0.3333333333333333
11_45,-4.4179871163127515,24.48005528296669,0.0,0.0,0.0,0.0
11_46,-4.417987116312752,24.888166891110835,0.0,0.0,0.0,0.0
11_47,-4.417987116312752,25.29493433927947,0.0,0.0,0.0,0.0
11_48,-4.4179871163127515,25.700341621001527,0.0,0.0,0.0,0.0
11_49,-4.4179871163127515,26.104373056151108,0.0,0.0,0.0,0.0
11_50,-4.417987116312751,26.507013291921044,0.0,0.0,0.0,0.0
11_51,-4.4179871163127515,26.908247303633352,1.0,1.0,0.0,1.0
11_52,-4.417987116312751,27.308060395388765,0.0,0.0,0.0,0.0
11_53,-4.417987116312751,27.706438200557347,0.0,0.0,0.0,0.0
11_54,-4.4179871163127515,28.103366682112714,0.0,0.0,0.0,0.0
11_55,-4.417987116312751,28.498832132812176,0.0,0.0,0.0,0.0
11_56,-4.4179871163127515,28.89282117522523,0.0,0.0,0.0,0.0
11_57,-4.4179871163127515,29.28532076161317,0.0,0.0,0.0,0.0
11_58,-4.417987116312751,29.676318173662395,0.0,0.0,0.0,0.0
11_59,-4.4179871163127515,30.065801022074105,0.0,0.0,0.0,0.0
11_60,-4.4179871163127515,30.453757246013442,0.0,0.0,0.0,0.0
11_61,-4.417987116312751,30.840175112420845,0.0,0.0,0.0,0.0
11_62,-4.417987116312751,31.225043215188517,0.0,0.0,0.0,0.0
11_63,-4.417987116312752,31.608350474205302,0.0,0.0,0.0,0.0
11_64,-4.4179871163127515,31.99008613427282,0.0,0.0,0.0,0.0
11_65,-4.4179871163127515,32.37023976389607,0.0,0.0,0.0,0.0
11_66,-4.4179871163127515,32.74880125395186,0.0,0.0,0.0,0.0
11_67,-4.417987116312751,33.1257608162379,0.0,0.0,0.0,0.0
11_68,-4.4179871163127515,33.50110898190637,0.0,0.0,0.0,0.0
11_69,-4.417987116312751,33.87483659978472,0.0,0.0,0.0,0.0
11_70,-4.4179871163127515,34.246934834587364,0.0,0.0,0.0,0.0
11_71,-4.4179871163127515,34.61739516502144,0.0,0.0,0.0,0.0
11_72,-4.4179871163127515,34.98620938179013,0.0,0.0,0.0,0.0
11_73,-4.4179871163127515,35.35336958549672,0.0,0.0,0.0,0.0
11_74,-4.4179871163127515,35.71886818445297,0.0,0.0,0.0,0.0
11_75,-4.417987116312751,36.08269789239501,0.0,0.0,0.0,0.0
11_76,-4.4179871163127515,36.44485172611023,0.0,0.0,0.0,0.0
11_77,-4.4179871163127515,36.80532300297854,0.0,0.0,0.0,0.0
11_78,-4.417987116312751,37.164105338431284,0.0,0.0,0.0,0.0
11_79,-4.4179871163127515,37.52119264333124,0.0,0.0,0.0,0.0
11_80,-4.4179871163127515,37.87657912127694,0.0,0.0,0.0,0.0
11_81,-4.4179871163127515,38.23025926583482,0.0,0.0,0.0,0.0
11_82,-4.417987116312751,38.5822278577022,0.0,0.0,0.0,0.0
11_83,-4.4179871163127515,38.932479961804674,0.0,0.0,0.0,0.0
11_84,-4.4179871163127515,39.28101092433088,0.0,0.0,0.0,0.0
11_85,-4.417987116312752,39.627816369708064,0.0,0.0,0.0,0.0
11_86,-4.4179871163127515,39.97289219752141,0.0,0.0,0.0,0.0
11_87,-4.417987116312752,40.31623457938051,0.0,0.0,0.0,0.0
11_88,-4.4179871163127515,40.65783995573587,0.0,0.0,0.0,0.0
11_89,-4.4179871163127515,40.99770503264855,0.0,0.0,0.0,0.0
11_90,-4.4179871163127515,41.33582677851609,0.0,0.0,0.0,0.0
11_91,-4.4179871163127515,41.672202420757465,0.0,0.0,0.0,0.0
11_92,-4.4179871163127515,42.00682944246015,0.0,0.0,0.0,0.0
11_93,-4.4179871163127515,42.33970557899216,0.0,0.0,0.0,0.0
11_94,-4.4179871163127515,42.670828814581725,0.0,0.0,0.0,0.0
11_95,-4.4179871163127515,43.000197378867696,0.0,0.0,0.0,0.0
11_96,-4.4179871163127515,43.32780974342294,0.0,0.0,0.0,0.0
11_97,-4.417987116312751,43.65366461825378,0.0,0.0,0.0,0.0
11_98,-4.4179871163127515,43.977760948277954,0.0,0.0,0.0,0.0
11_99,-4.4179871163127515,44.300097909783524,0.0,0.0,0.0,0.0
11_100,-4.4179871163127515,44.62067490687139,0.0,0.0,0.0,0.0
11_101,-4.4179871163127515,44.93949156788374,0.0,0.0,0.0,0.0
11_102,-4.4179871163127515,45.256547741820924,0.0,0.0,0.0,0.0
11_103,-4.4179871163127515,45.57184349474881,0.0,0.0,0.0,0.0
11_104,-4.4179871163127515,45.885379106199245,0.0,0.0,0.0,0.0
11_105,-4.4179871163127515,46.19715506556549,0.0,0.0,0.0,0.0
11_106,-4.417987116312752,46.507172068494945,0.0,0.0,0.0,0.0
11_107,-4.4179871163127515,46.81543101328113,0.0,0.0,0.0,0.0
11_108,-4.4179871163127515,47.12193299725701,0.0,0.0,0.0,0.0
11_109,-4.4179871163127515,47.42667931319162,0.0,0.0,0.0,0.0
11_110,-4.4179871163127515,47.729671445691764,0.0,0.0,0.0,0.0
11_111,-4.4179871163127515,48.03091106761068,0.0,0.0,0.0,0.0
11_112,-4.4179871163127515,48.330400036465605,0.0,0.0,0.0,0.0
11_113,-4.4179871163127515,48.62814039086563,0.0,0.0,0.0,0.0
11_114,-4.4179871163127515,48.92413434695172,0.0,0.0,0.0,0.0
11_115,-4.4179871163127515,49.21838429485039,0.0,0.0,0.0,0.0
11_116,-4.417987116312752,49.51089279514272,0.0,0.0,0.0,0.0
11_117,-4.4179871163127515,49.80166257534989,0.0,0.0,0.0,0.0
11_118,-4.417987116312752,50.09069652643688,0.0,0.0,0.0,0.0
11_119,-4.4179871163127515,50.377997699335765,0.0,0.0,0.0,0.0
11_120,-4.4179871163127515,50.66356930148953,0.0,0.0,0.0,0.0
11_121,-4.4179871163127515,50.94741469341808,0.0,0.0,0.0,0.0
11_122,-4.4179871163127515,51.22953738530738,0.0,0.0,0.0,0.0
11_123,-4.4179871163127515,51.50994103362294,0.0,0.0,0.0,0.0
11_124,-4.4179871163127515,51.7886294377486,0.0,0.0,0.0,0.0
11_125,-4.4179871163127515,52.065606536652034,0.0,0.0,0.0,0.0
11_126,-4.4179871163127515,52.34087640557731,0.0,0.0,0.0,0.0
11_127,-4.4179871163127515,52.61444325276618,0.0,0.0,0.0,0.0
11_128,-4.4179871163127515,52.886311416208244,0.0,0.0,0.0,0.0
11_129,-4.4179871163127515,53.15648536042148,0.0,0.0,0.0,0.0
11_130,-4.417987116312752,53.42496967326339,0.0,0.0,0.0,0.0
11_131,-4.4179871163127515,53.69176906277382,0.0,0.0,0.0,0.0
11_132,-4.417987116312751,53.95688835405012,0.0,0.0,0.0,0.0
11_133,-4.4179871163127515,54.22033248615507,0.0,0.0,0.0,0.0
11_134,-4.4179871163127515,54.482106509058454,0.0,0.0,0.0,0.0
11_135,-4.4179871163127515,54.742215580612644,0.0,0.0,0.0,0.0
11_136,-4.417987116312752,55.00066496356279,0.0,0.0,0.0,0.0
11_137,-4.4179871163127515,55.25746002259213,0.0,0.0,0.0,0.0
11_138,-4.4179871163127515,55.51260622140276,0.0,0.0,0.0,0.0
11_139,-4.4179871163127515,55.76610911983244,0.0,0.0,0.0,0.0
11_140,-4.417987116312752,56.017974371007455,0.0,0.0,0.0,0.0
11_141,-4.4179871163127515,56.268207718532395,0.0,0.0,0.0,0.0
11_142,-4.4179871163127515,56.51681499371662,0.0,0.0,0.0,0.0
11_143,-4.4179871163127515,56.763802112837894,0.0,0.0,0.0,0.0
11_144,-4.4179871163127515,57.0091750744436,0.0,0.0,0.0,0.0
11_145,-4.4179871163127515,57.25293995668937,0.0,0.0,0.0,0.0
11_146,-4.4179871163127515,57.495102914715496,0.0,0.0,0.0,0.0
11_147,-4.4179871163127515,57.73567017806133,0.0,0.0,0.0,0.0
11_148,-4.4179871163127515,57.974648048117565,0.0,0.0,0.0,0.0
11_149,-4.4179871163127515,58.212042895616634,0.0,0.0,0.0,0.0
11_150,-4.4179871163127515,58.4478611581613,0.0,0.0,0.0,0.0
11_151,-4.4179871163127515,58.68210933779125,0.0,0.0,0.0,0.0
11_152,-4.417987116312752,58.91479399858801,0.0,0.0,0.0,0.0
11_153,-4.4179871163127515,59.14592176431787,0.0,0.0,0.0,0.0
11_154,-4.4179871163127515,59.375499316112936,0.0,0.0,0.0,0.0
11_155,-4.4179871163127515,59.60353339019022,0.0,0.0,0.0,0.0
11_156,-4.4179871163127515,59.830030775608634,0.0,0.0,0.0,0.0
11_157,-4.4179871163127515,60.0549983120638,0.0,0.0,0.0,0.0
11_158,-4.4179871163127515,60.27844288772052,0.0,0.0,0.0,0.0
12_0,-3.9688294742529915,5.042289145841971,0.0,0.0,0.0,0.0
12_1,-3.9688294742529915,5.489546542159399,0.0,0.0,0.0,0.0
12_2,-3.968829474252991,5.93646866166205,0.0,0.0,0.0,0.0
12_3,-3.968829474252991,6.383028585126524,0.0,0.0,0.0,0.0
12_4,-3.9688294742529915,6.82919950317672,0.0,0.0,0.0,0.0
12_5,-3.9688294742529915,7.274954724176193,2.0,1.0,3.0,0.0
12_6,-3.968829474252992,7.720267682034174,1.0,1.0,3.0,0.0
12_7,-3.9688294742529915,8.165111943919818,1.0,1.0,3.0,0.0
12_8,-3.968829474252992,8.609461217879371,0.0,0.0,0.0,0.0
12_9,-3.9688294742529924,9.05328936035111,0.0,0.0,0.0,0.0
12_10,-3.9688294742529924,9.496570383572958,0.0,0.0,0.0,0.0
12_11,-3.968829474252991,9.939278462877958,0.0,0.0,0.0,0.0
12_12,-3.968829474252992,10.381387943872758,3.0,1.0,3.0,1.0
12_13,-3.968829474252992,10.82287334949463,1.0,1.0,0.0,1.0
12_14,-3.9688294742529915,11.263709386942464,0.0,0.0,0.0,0.0
12_15,-3.9688294742529915,11.703870954477551,0.0,0.0,0.0,0.0
12_16,-3.968829474252992,12.143333148090038,3.0,1.0,0.0,1.0
12_17,-3.9688294742529915,12.582071268027068,0.0,0.0,0.0,0.0
12_18,-3.9688294742529915,13.02006082517893,6.0,3.0,3.0,0.5
12_19,-3.968829474252991,13.457277547319572,8.0,2.0,0.0,0.5
12_20,-3.9688294742529924,13.893697385198115,19.0,3.0,1.6666666666666667,0.5789473684210527
12_21,-3.9688294742529915,14.329296518478156,32.0,2.0,1.0,0.53125
12_22,-3.968829474252992,14.764051361521817,6.0,1.0,0.0,0.16666666666666666
12_23,-3.9688294742529915,15.197938569015752,1.0,1.0,0.0,0.0
12_24,-3.968829474252991,15.630935041436377,0.0,0.0,0.0,0.0
12_25,-3.968829474252992,16.063017930351986,6.0,1.0,1.0,0.16666666666666666
12_26,-3.9688294742529915,16.494164643559408,0.0,0.0,0.0,0.0
12_27,-3.9688294742529915,16.924352850053154,7.0,1.0,0.0,0.2857142857142857
12_28,-3.9688294742529915,17.353560484825216,24.0,1.0,0.0,0.5416666666666666
12_29,-3.968829474252991,17.781765753493815,1.0,1.0,0.0,0.0
12_30,-3.968829474252991,18.208947136759583,0.0,0.0,0.0,0.0
12_31,-3.9688294742529924,18.63508339468794,0.0,0.0,0.0,0.0
12_32,-3.9688294742529915,19.06015357081654,15.0,1.0,0.0,0.0
12_33,-3.9688294742529915,19.484136996086804,0.0,0.0,0.0,0.0
12_34,-3.968829474252991,19.907013292599004,0.0,0.0,0.0,0.0
12_35,-3.968829474252991,20.328762377190067,0.0,0.0,0.0,0.0
12_36,-3.9688294742529924,20.74936446483403,0.0,0.0,0.0,0.0
12_37,-3.968829474252991,21.168800071864805,0.0,0.0,0.0,0.0
12_38,-3.9688294742529915,21.587050019021287,3.0,1.0,0.0,0.0
12_39,-3.9688294742529915,22.004095434314966,0.0,0.0,0.0,0.0
12_40,-3.968829474252992,22.419917755720505,0.0,0.0,0.0,0.0
12_41,-3.968829474252992,22.834498733689607,0.0,0.0,0.0,0.0
12_42,-3.968829474252991,23.24782043348904,0.0,0.0,0.0,0.0
12_43,-3.968829474252991,23.65986523736355,8.0,1.0,0.0,0.0
12_44,-3.968829474252991,24.07061584652468,0.0,0.0,0.0,0.0
12_45,-3.9688294742529915,24.48005528296669,0.0,0.0,0.0,0.0
12_46,-3.9688294742529915,24.888166891110835,0.0,0.0,0.0,0.0
12_47,-3.968829474252991,25.29493433927947,0.0,0.0,0.0,0.0
12_48,-3.9688294742529915,25.700341621001527,0.0,0.0,0.0,0.0
12_49,-3.968829474252992,26.104373056151108,1.0,1.0,0.0,1.0
12_50,-3.968829474252991,26.507013291921044,2.0,1.0,0.0,1.0
12_51,-3.9688294742529915,26.908247303633352,33.0,1.0,0.0,0.5151515151515151
12_52,-3.968829474252992,27.308060395388765,0.0,0.0,0.0,0.0
12_53,-3.9688294742529924,27.706438200557347,0.0,0.0,0.0,0.0
12_54,-3.968829474252991,28.103366682112714,0.0,0.0,0.0,0.0
12_55,-3.9688294742529906,28.498832132812176,0.0,0.0,0.0,0.0
12_56,-3.968829474252991,28.89282117522523,0.0,0.0,0.0,0.0
12_57,-3.968829474252991,29.28532076161317,0.0,0.0,0.0,0.0
12_58,-3.968829474252992,29.676318173662395,0.0,0.0,0.0,0.0
12_59,-3.968829474252992,30.065801022074105,0.0,0.0,0.0,0.0
12_60,-3.968829474252991,30.453757246013442,0.0,0.0,0.0,0.0
12_61,-3.968829474252992,30.840175112420845,0.0,0.0,0.0,0.0
12_62,-3.9688294742529915,31.225043215188517,0.0,0.0,0.0,0.0
12_63,-3.968829474252991,31.608350474205302,0.0,0.0,0.0,0.0
12_64,-3.9688294742529924,31.99008613427282,1.0,1.0,0.0,0.0
12_65,-3.968829474252992,32.37023976389607,0.0,0.0,0.0,0.0
12_66,-3.9688294742529915,32.74880125395186,1.0,1.0,0.0,1.0
12_67,-3.968829474252991,33.1257608162379,9.0,1.0,0.0,0.6666666666666666
12_68,-3.968829474252992,33.50110898190637,2.0,1.0,0.0,0.5
12_69,-3.9688294742529924,33.87483659978472,0.0,0.0,0.0,0.0
12_70,-3.9688294742529915,34.246934834587364,0.0,0.0,0.0,0.0
12_71,-3.9688294742529915,34.61739516502144,0.0,0.0,0.0,0.0
12_72,-3.9688294742529915,34.98620938179013,8.0,1.0,0.0,0.5
12_73,-3.9688294742529915,35.35336958549672,16.0,1.0,0.0,0.0
12_74,-3.968829474252992,35.71886818445297,0.0,0.0,0.0,0.0
12_75,-3.968829474252992,36.08269789239501,0.0,0.0,0.0,0.0
12_76,-3.9688294742529915,36.44485172611023,0.0,0.0,0.0,0.0
12_77,-3.9688294742529915,36.80532300297854,0.0,0.0,0.0,0.0
12_78,-3.9688294742529915,37.164105338431284,0.0,0.0,0.0,0.0
12_79,-3.968829474252991,37.52119264333124,0.0,0.0,0.0,0.0
12_80,-3.968829474252992,37.87657912127694,0.0,0.0,0.0,0.0
12_81,-3.9688294742529915,38.23025926583482,0.0,0.0,0.0,0.0
12_82,-3.9688294742529915,38.5822278577022,0.0,0.0,0.0,0.0
12_83,-3.968829474252992,38.932479961804674,0.0,0.0,0.0,0.0
12_84,-3.968829474252992,39.28101092433088,0.0,0.0,0.0,0.0
12_85,-3.9688294742529924,39.627816369708064,0.0,0.0,0.0,0.0
12_86,-3.968829474252991,39.97289219752141,0.0,0.0,0.0,0.0
12_87,-3.968829474252992,40.31623457938051,0.0,0.0,0.0,0.0
12_88,-3.9688294742529915,40.65783995573587,0.0,0.0,0.0,0.0
12_89,-3.968829474252992,40.99770503264855,0.0,0.0,0.0,0.0
12_90,-3.968829474252991,41.33582677851609,0.0,0.0,0.0,0.0
12_91,-3.968829474252991,41.672202420757465,0.0,0.0,0.0,0.0
12_92,-3.968829474252992,42.00682944246015,0.0,0.0,0.0,0.0
12_93,-3.9688294742529915,42.33970557899216,0.0,0.0,0.0,0.0
12_94,-3.9688294742529915,42.670828814581725,0.0,0.0,0.0,0.0
12_95,-3.968829474252991,43.000197378867696,0.0,0.0,0.0,0.0
12_96,-3.968829474252992,43.32780974342294,0.0,0.0,0.0,0.0
12_97,-3.968829474252992,43.65366461825378,0.0,0.0,0.0,0.0
12_98,-3.9688294742529915,43.977760948277954,0.0,0.0,0.0,0.0
12_99,-3.9688294742529915,44.300097909783524,0.0,0.0,0.0,0.0
12_100,-3.9688294742529915,44.62067490687139,0.0,0.0,0.0,0.0
12_101,-3.968829474252992,44.93949156788374,0.0,0.0,0.0,0.0
12_102,-3.968829474252992,45.256547741820924,0.0,0.0,0.0,0.0
12_103,-3.9688294742529915,45.57184349474881,0.0,0.0,0.0,0.0
12_104,-3.9688294742529915,45.885379106199245,0.0,0.0,0.0,0.0
12_105,-3.968829474252992,46.19715506556549,0.0,0.0,0.0,0.0
12_106,-3.968829474252992,46.507172068494945,0.0,0.0,0.0,0.0
12_107,-3.968829474252992,46.81543101328113,0.0,0.0,0.0,0.0
12_108,-3.968829474252992,47.12193299725701,0.0,0.0,0.0,0.0
12_109,-3.968829474252992,47.42667931319162,0.0,0.0,0.0,0.0
12_110,-3.968829474252992,47.729671445691764,0.0,0.0,0.0,0.0
12_111,-3.9688294742529915,48.03091106761068,0.0,0.0,0.0,0.0
12_112,-3.9688294742529915,48.330400036465605,0.0,0.0,0.0,0.0
12_113,-3.968829474252992,48.62814039086563,0.0,0.0,0.0,0.0
12_114,-3.9688294742529915,48.92413434695172,0.0,0.0,0.0,0.0
12_115,-3.968829474252992,49.21838429485039,0.0,0.0,0.0,0.0
12_116,-3.9688294742529915,49.51089279514272,0.0,0.0,0.0,0.0
12_117,-3.968829474252992,49.80166257534989,0.0,0.0,0.0,0.0
12_118,-3.9688294742529915,50.09069652643688,0.0,0.0,0.0,0.0
12_119,-3.9688294742529915,50.377997699335765,0.0,0.0,0.0,0.0
12_120,-3.9688294742529915,50.66356930148953,0.0,0.0,0.0,0.0
12_121,-3.968829474252991,50.94741469341808,0.0,0.0,0.0,0.0
12_122,-3.968829474252991,51.22953738530738,0.0,0.0,0.0,0.0
12_123,-3.968829474252992,51.50994103362294,0.0,0.0,0.0,0.0
12_124,-3.968829474252992,51.7886294377486,0.0,0.0,0.0,0.0
12_125,-3.9688294742529915,52.065606536652034,0.0,0.0,0.0,0.0
12_126,-3.968829474252992,52.34087640557731,0.0,0.0,0.0,0.0
12_127,-3.968829474252992,52.61444325276618,0.0,0.0,0.0,0.0
12_128,-3.9688294742529915,52.886311416208244,0.0,0.0,0.0,0.0
12_129,-3.968829474252992,53.15648536042148,0.0,0.0,0.0,0.0
12_130,-3.968829474252991,53.42496967326339,0.0,0.0,0.0,0.0
12_131,-3.9688294742529915,53.69176906277382,0.0,0.0,0.0,0.0
12_132,-3.9688294742529915,53.95688835405012,0.0,0.0,0.0,0.0
12_133,-3.9688294742529915,54.22033248615507,0.0,0.0,0.0,0.0
12_134,-3.9688294742529915,54.482106509058454,0.0,0.0,0.0,0.0
12_135,-3.968829474252991,54.742215580612644,0.0,0.0,0.0,0.0
12_136,-3.9688294742529915,55.00066496356279,0.0,0.0,0.0,0.0
12_137,-3.9688294742529915,55.25746002259213,0.0,0.0,0.0,0.0
12_138,-3.968829474252991,55.51260622140276,0.0,0.0,0.0,0.0
12_139,-3.968829474252992,55.76610911983244,0.0,0.0,0.0,0.0
12_140,-3.9688294742529915,56.017974371007455,0.0,0.0,0.0,0.0
12_141,-3.968829474252992,56.268207718532395,0.0,0.0,0.0,0.0
12_142,-3.9688294742529915,56.51681499371662,0.0,0.0,0.0,0.0
12_143,-3.968829474252992,56.763802112837894,0.0,0.0,0.0,0.0
12_144,-3.9688294742529915,57.0091750744436,0.0,0.0,0.0,0.0
12_145,-3.968829474252991,57.25293995668937,0.0,0.0,0.0,0.0
12_146,-3.9688294742529915,57.495102914715496,0.0,0.0,0.0,0.0
12_147,-3.9688294742529915,57.73567017806133,0.0,0.0,0.0,0.0
12_148,-3.968829474252992,57.974648048117565,0.0,0.0,0.0,0.0
12_149,-3.9688294742529915,58.212042895616634,0.0,0.0,0.0,0.0
12_150,-3.968829474252992,58.4478611581613,0.0,0.0,0.0,0.0
12_151,-3.9688294742529915,58.68210933779125,0.0,0.0,0.0,0.0
12_152,-3.9688294742529915,58.91479399858801,0.0,0.0,0.0,0.0
12_153,-3.9688294742529915,59.14592176431787,0.0,0.0,0.0,0.0
12_154,-3.9688294742529915,59.375499316112936,0.0,0.0,0.0,0.0
12_155,-3.9688294742529915,59.60353339019022,0.0,0.0,0.0,0.0
12_156,-3.968829474252991,59.830030775608634,0.0,0.0,0.0,0.0
12_157,-3.968829474252991,60.0549983120638,0.0,0.0,0.0,0.0
12_158,-3.968829474252992,60.27844288772052,0.0,0.0,0.0,0.0
13_0,-3.5196718321932305,5.042289145841971,0.0,0.0,0.0,0.0
13_1,-3.5196718321932305,5.489546542159399,0.0,0.0,0.0,0.0
13_2,-3.5196718321932305,5.936468661662052,0.0,0.0,0.0,0.0
13_3,-3.519671832193231,6.3830285851265245,0.0,0.0,0.0,0.0
13_4,-3.5196718321932305,6.829199503176719,0.0,0.0,0.0,0.0
13_5,-3.5196718321932305,7.274954724176192,0.0,0.0,0.0,0.0
13_6,-3.51967183219323,7.720267682034176,0.0,0.0,0.0,0.0
13_7,-3.51967183219323,8.165111943919818,0.0,0.0,0.0,0.0
13_8,-3.519671832193231,8.609461217879371,0.0,0.0,0.0,0.0
13_9,-3.5196718321932305,9.05328936035111,0.0,0.0,0.0,0.0
13_10,-3.519671832193231,9.496570383572958,0.0,0.0,0.0,0.0
13_11,-3.519671832193231,9.939278462877958,0.0,0.0,0.0,0.0
13_12,-3.5196718321932305,10.38138794387276,0.0,0.0,0.0,0.0
13_13,-3.5196718321932305,10.822873349494628,1.0,1.0,0.0,1.0
13_14,-3.5196718321932305,11.263709386942464,1.0,1.0,0.0,1.0
13_15,-3.5196718321932305,11.70387095447755,12.0,3.0,3.0,0.6666666666666666
13_16,-3.5196718321932305,12.143333148090038,11.0,2.0,1.0,0.5454545454545454
13_17,-3.519671832193231,12.58207126802707,8.0,3.0,3.0,0.5
13_18,-3.5196718321932305,13.020060825178932,5.0,2.0,0.0,0.6
13_19,-3.51967183219323,13.457277547319572,0.0,0.0,0.0,0.0
13_20,-3.519671832193231,13.893697385198115,11.0,1.0,0.0,0.36363636363636365
13_21,-3.5196718321932305,14.32929651847816,19.0,2.0,0.0,0.5263157894736842
13_22,-3.5196718321932305,14.76405136152182,3.0,2.0,0.0,0.3333333333333333
13_23,-3.51967183219323,15.197938569015752,0.0,0.0,0.0,0.0
13_24,-3.5196718321932314,15.630935041436379,1.0,1.0,0.0,1.0
13_25,-3.5196718321932305,16.063017930351986,0.0,0.0,0.0,0.0
13_26,-3.519671832193231,16.49416464355941,0.0,0.0,0.0,0.0
13_27,-3.5196718321932305,16.92435285005315,54.0,1.0,0.0,0.48148148148148145
13_28,-3.519671832193231,17.353560484825216,76.0,1.0,1.0,0.19736842105263158
13_29,-3.519671832193231,17.781765753493815,0.0,0.0,0.0,0.0
13_30,-3.519671832193231,18.208947136759583,0.0,0.0,0.0,0.0
13_31,-3.519671832193231,18.63508339468794,0.0,0.0,0.0,0.0
13_32,-3.5196718321932305,19.06015357081654,0.0,0.0,0.0,0.0
13_33,-3.519671832193231,19.484136996086804,0.0,0.0,0.0,0.0
13_34,-3.519671832193231,19.907013292599004,0.0,0.0,0.0,0.0
13_35,-3.5196718321932305,20.328762377190063,0.0,0.0,0.0,0.0
13_36,-3.519671832193231,20.74936446483403,0.0,0.0,0.0,0.0
13_37,-3.5196718321932305,21.168800071864805,0.0,0.0,0.0,0.0
13_38,-3.5196718321932305,21.587050019021287,0.0,0.0,0.0,0.0
13_39,-3.519671832193231,22.004095434314966,0.0,0.0,0.0,0.0
13_40,-3.5196718321932305,22.419917755720505,0.0,0.0,0.0,0.0
13_41,-3.51967183219323,22.834498733689607,0.0,0.0,0.0,0.0
13_42,-3.5196718321932314,23.247820433489046,0.0,0.0,0.0,0.0
13_43,-3.5196718321932305,23.659865237363555,6.0,1.0,0.0,0.6666666666666666
13_44,-3.5196718321932305,24.070615846524678,0.0,0.0,0.0,0.0
13_45,-3.5196718321932305,24.480055282966685,0.0,0.0,0.0,0.0
13_46,-3.5196718321932305,24.88816689111083,2.0,1.0,0.0,0.0
13_47,-3.519671832193231,25.29493433927947,9.0,1.0,0.0,0.3333333333333333
13_48,-3.519671832193231,25.70034162100153,1.0,1.0,0.0,1.0
13_49,-3.5196718321932305,26.104373056151108,0.0,0.0,0.0,0.0
13_50,-3.5196718321932305,26.507013291921037,9.0,1.0,0.0,0.5555555555555556
13_51,-3.519671832193231,26.908247303633356,23.0,1.0,0.0,0.4782608695652174
13_52,-3.51967183219323,27.308060395388768,0.0,0.0,0.0,0.0
13_53,-3.5196718321932305,27.706438200557347,0.0,0.0,0.0,0.0
13_54,-3.519671832193231,28.103366682112718,0.0,0.0,0.0,0.0
13_55,-3.519671832193231,28.498832132812172,0.0,0.0,0.0,0.0
13_56,-3.519671832193231,28.892821175225233,0.0,0.0,0.0,0.0
13_57,-3.5196718321932305,29.285320761613175,0.0,0.0,0.0,0.0
13_58,-3.519671832193231,29.67631817366239,0.0,0.0,0.0,0.0
13_59,-3.5196718321932314,30.0658010220741,0.0,0.0,0.0,0.0
13_60,-3.519671832193231,30.453757246013446,0.0,0.0,0.0,0.0
13_61,-3.519671832193231,30.840175112420845,0.0,0.0,0.0,0.0
13_62,-3.5196718321932305,31.225043215188517,0.0,0.0,0.0,0.0
13_63,-3.5196718321932305,31.60835047420531,0.0,0.0,0.0,0.0
13_64,-3.5196718321932305,31.990086134272822,0.0,0.0,0.0,0.0
13_65,-3.519671832193231,32.37023976389609,0.0,0.0,0.0,0.0
13_66,-3.5196718321932305,32.748801253951854,5.0,1.0,0.0,0.4
